,person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
18909,32.0,male,35507.0,10,MORTGAGE,7500.0,VENTURE,13.43,0.21,652,Yes,0
18910,32.0,male,56042.0,11,RENT,1800.0,MEDICAL,11.58,0.03,657,Yes,0
18911,30.0,male,59874.0,4,RENT,1800.0,MEDICAL,11.71,0.03,681,Yes,0
18912,28.0,male,65468.0,3,RENT,1800.0,HOMEIMPROVEMENT,11.01,0.03,600,No,0
18913,27.0,male,72970.0,4,RENT,1800.0,DEBTCONSOLIDATION,11.46,0.02,573,No,0
18914,33.0,female,96555.0,8,RENT,1800.0,PERSONAL,10.75,0.02,620,Yes,0
18915,27.0,male,141310.0,4,RENT,1800.0,PERSONAL,12.42,0.01,710,No,0
18916,33.0,male,175018.0,9,RENT,1800.0,MEDICAL,12.99,0.01,681,Yes,0
18917,35.0,female,613103.0,10,RENT,1800.0,PERSONAL,13.48,0.0,571,No,0
18918,27.0,female,23534.0,1,RENT,1850.0,MEDICAL,11.01,0.08,672,Yes,0
18919,30.0,female,51330.0,8,RENT,1850.0,VENTURE,11.99,0.04,700,Yes,0
18920,31.0,female,19375.0,9,RENT,1875.0,EDUCATION,8.49,0.1,698,No,1
18921,30.0,male,38410.0,10,RENT,1900.0,MEDICAL,5.79,0.05,663,No,0
18922,30.0,female,55146.0,11,RENT,1900.0,PERSONAL,5.79,0.03,700,Yes,0
18923,32.0,female,72892.0,13,RENT,1925.0,MEDICAL,12.29,0.03,667,No,0
18924,33.0,male,87479.0,10,RENT,1925.0,VENTURE,14.35,0.02,694,No,1
18925,31.0,female,13665.0,7,RENT,2000.0,VENTURE,14.72,0.15,551,No,1
18926,30.0,male,16425.0,5,RENT,2000.0,PERSONAL,17.19,0.12,675,No,1
18927,31.0,male,35887.0,7,MORTGAGE,5000.0,PERSONAL,15.99,0.14,650,Yes,0
18928,28.0,male,35766.0,3,OWN,6250.0,VENTURE,12.87,0.17,603,Yes,0
18929,31.0,female,35784.0,8,MORTGAGE,3500.0,EDUCATION,12.53,0.1,648,Yes,0
18930,29.0,female,24064.0,8,RENT,2000.0,PERSONAL,5.99,0.08,584,No,1
18931,31.0,male,35677.0,8,MORTGAGE,1500.0,PERSONAL,12.29,0.04,686,Yes,0
18932,29.0,male,25140.0,7,RENT,2000.0,HOMEIMPROVEMENT,18.3,0.08,689,No,1
18933,29.0,female,25571.0,6,RENT,2000.0,MEDICAL,13.49,0.08,709,No,0
18934,29.0,male,25418.0,10,RENT,2000.0,HOMEIMPROVEMENT,7.9,0.08,669,No,1
18935,27.0,female,25090.0,6,RENT,2000.0,PERSONAL,12.53,0.08,586,Yes,0
18936,31.0,female,26076.0,9,RENT,2000.0,DEBTCONSOLIDATION,13.48,0.08,690,No,0
18937,30.0,male,35671.0,8,OWN,6250.0,HOMEIMPROVEMENT,11.01,0.18,614,Yes,0
18938,30.0,female,26576.0,9,RENT,2000.0,MEDICAL,14.22,0.08,656,Yes,0
18939,28.0,female,36322.0,8,OWN,7000.0,VENTURE,6.99,0.19,632,Yes,0
18940,33.0,male,28317.0,8,RENT,2000.0,MEDICAL,8.49,0.07,637,Yes,0
18941,27.0,female,36028.0,4,OWN,4000.0,VENTURE,11.01,0.11,640,Yes,0
18942,33.0,male,30070.0,8,RENT,2000.0,EDUCATION,14.35,0.07,625,Yes,0
18943,27.0,male,35846.0,4,MORTGAGE,8000.0,VENTURE,7.51,0.22,636,Yes,0
18944,31.0,male,30177.0,10,RENT,2000.0,EDUCATION,13.61,0.07,543,Yes,0
18945,27.0,male,30992.0,4,RENT,2000.0,VENTURE,13.11,0.06,672,Yes,0
18946,32.0,female,31043.0,7,RENT,2000.0,HOMEIMPROVEMENT,13.16,0.06,596,No,1
18947,32.0,male,36500.0,10,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.0,0.19,660,No,1
18948,35.0,male,36611.0,10,MORTGAGE,6000.0,PERSONAL,13.23,0.16,659,Yes,0
18949,27.0,male,32959.0,0,RENT,2000.0,MEDICAL,6.54,0.06,619,Yes,0
18950,27.0,male,32373.0,4,RENT,2000.0,MEDICAL,13.61,0.06,647,No,0
18951,29.0,female,33774.0,10,RENT,2000.0,MEDICAL,7.88,0.06,645,No,0
18952,31.0,female,36642.0,8,MORTGAGE,10000.0,MEDICAL,9.63,0.27,648,Yes,0
18953,31.0,female,36503.0,7,MORTGAGE,13900.0,HOMEIMPROVEMENT,8.94,0.38,703,Yes,0
18954,30.0,female,35958.0,11,RENT,2000.0,MEDICAL,11.48,0.06,678,No,0
18955,28.0,female,36471.0,6,RENT,2000.0,EDUCATION,5.42,0.05,586,Yes,0
18956,33.0,male,37401.0,11,RENT,2000.0,MEDICAL,7.29,0.05,575,Yes,0
18957,30.0,female,112561.0,10,RENT,15000.0,VENTURE,11.99,0.13,639,Yes,0
18958,31.0,female,98283.0,8,RENT,15000.0,PERSONAL,14.42,0.15,664,No,1
18959,32.0,male,36995.0,12,OWN,10000.0,EDUCATION,9.91,0.27,641,Yes,0
18960,28.0,male,36885.0,5,MORTGAGE,15000.0,VENTURE,11.01,0.41,679,No,0
18961,29.0,male,85756.0,5,RENT,15000.0,MEDICAL,13.47,0.17,583,No,1
18962,33.0,male,101799.0,13,RENT,15000.0,VENTURE,16.7,0.15,500,No,1
18963,33.0,female,36917.0,11,OWN,5000.0,MEDICAL,7.51,0.14,668,Yes,0
18964,29.0,male,121050.0,7,RENT,15000.0,MEDICAL,9.88,0.12,695,No,0
18965,27.0,male,120985.0,5,RENT,15000.0,VENTURE,11.58,0.12,635,Yes,0
18966,29.0,male,121063.0,6,RENT,15000.0,HOMEIMPROVEMENT,12.04,0.12,653,Yes,0
18967,28.0,male,123944.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.46,0.12,694,Yes,0
18968,27.0,male,126291.0,4,RENT,15000.0,HOMEIMPROVEMENT,16.77,0.12,690,No,0
18969,31.0,female,127158.0,7,RENT,15000.0,HOMEIMPROVEMENT,10.59,0.12,664,Yes,0
18970,27.0,male,127768.0,4,RENT,15000.0,DEBTCONSOLIDATION,10.75,0.12,687,Yes,0
18971,29.0,male,128951.0,5,RENT,15000.0,DEBTCONSOLIDATION,11.01,0.12,570,Yes,0
18972,32.0,female,130699.0,10,RENT,15000.0,PERSONAL,10.0,0.11,655,No,0
18973,30.0,male,36937.0,8,MORTGAGE,10000.0,EDUCATION,9.91,0.27,656,No,0
18974,28.0,female,36958.0,7,MORTGAGE,6000.0,VENTURE,6.03,0.16,530,Yes,0
18975,31.0,female,37076.0,9,MORTGAGE,1200.0,EDUCATION,11.01,0.03,649,Yes,0
18976,34.0,male,133107.0,9,RENT,15000.0,PERSONAL,12.68,0.11,694,Yes,0
18977,35.0,male,133139.0,13,RENT,15000.0,MEDICAL,11.11,0.11,632,Yes,0
18978,35.0,male,36703.0,11,MORTGAGE,6625.0,PERSONAL,6.62,0.18,639,Yes,0
18979,33.0,male,132575.0,12,RENT,15000.0,EDUCATION,14.42,0.11,656,No,0
18980,33.0,male,37132.0,9,MORTGAGE,4000.0,DEBTCONSOLIDATION,11.01,0.11,687,No,0
18981,32.0,female,122423.0,8,RENT,15000.0,EDUCATION,17.58,0.12,672,No,1
18982,35.0,male,141606.0,12,RENT,15000.0,PERSONAL,9.63,0.11,561,Yes,0
18983,29.0,male,145399.0,5,RENT,15000.0,EDUCATION,6.91,0.1,669,Yes,0
18984,30.0,male,144808.0,5,RENT,15000.0,MEDICAL,6.17,0.1,609,Yes,0
18985,29.0,female,144942.0,5,RENT,15000.0,DEBTCONSOLIDATION,9.63,0.1,668,No,0
18986,32.0,male,145254.0,10,RENT,15000.0,VENTURE,15.68,0.1,639,Yes,0
18987,31.0,male,37013.0,13,MORTGAGE,2000.0,PERSONAL,7.9,0.05,494,Yes,0
18988,27.0,female,147503.0,3,RENT,15000.0,PERSONAL,12.73,0.1,682,No,0
18989,28.0,female,36978.0,5,MORTGAGE,4750.0,MEDICAL,7.9,0.13,590,No,0
18990,27.0,female,156680.0,4,RENT,15000.0,MEDICAL,11.01,0.1,520,Yes,0
18991,27.0,male,159412.0,2,RENT,15000.0,HOMEIMPROVEMENT,11.12,0.09,626,Yes,0
18992,29.0,male,154676.0,6,RENT,15000.0,EDUCATION,9.63,0.1,651,No,1
18993,28.0,male,169085.0,5,RENT,15000.0,DEBTCONSOLIDATION,11.26,0.09,605,Yes,0
18994,28.0,female,172810.0,6,RENT,15000.0,HOMEIMPROVEMENT,12.53,0.09,673,No,0
18995,35.0,male,36992.0,11,MORTGAGE,11000.0,MEDICAL,10.65,0.3,625,Yes,0
18996,34.0,male,177133.0,13,RENT,15000.0,EDUCATION,8.94,0.08,664,No,0
18997,29.0,female,180438.0,8,RENT,15000.0,PERSONAL,16.32,0.08,628,Yes,0
18998,31.0,female,181065.0,9,RENT,15000.0,HOMEIMPROVEMENT,11.01,0.08,608,Yes,0
18999,30.0,female,198841.0,6,RENT,15000.0,VENTURE,13.92,0.08,671,Yes,0
19000,30.0,male,210935.0,8,RENT,15000.0,DEBTCONSOLIDATION,11.26,0.07,699,Yes,0
19001,29.0,male,241014.0,4,RENT,15000.0,DEBTCONSOLIDATION,10.37,0.06,639,Yes,0
19002,31.0,male,240814.0,8,RENT,15000.0,HOMEIMPROVEMENT,11.36,0.06,567,No,0
19003,28.0,female,240579.0,6,RENT,15000.0,VENTURE,11.72,0.06,599,Yes,0
19004,32.0,female,277107.0,9,RENT,15000.0,HOMEIMPROVEMENT,5.99,0.05,566,Yes,0
19005,33.0,female,37281.0,11,MORTGAGE,5000.0,MEDICAL,11.01,0.13,677,Yes,0
19006,34.0,male,37054.0,11,RENT,14975.0,HOMEIMPROVEMENT,12.53,0.4,662,No,1
19007,30.0,male,36768.0,7,MORTGAGE,5100.0,EDUCATION,7.9,0.14,674,No,0
19008,28.0,female,37209.0,6,RENT,14800.0,PERSONAL,11.14,0.4,692,No,1
19009,32.0,male,60864.0,13,RENT,14800.0,MEDICAL,10.83,0.24,642,No,0
19010,28.0,female,82573.0,4,RENT,14800.0,EDUCATION,9.99,0.18,660,Yes,0
19011,30.0,female,51792.0,9,RENT,14750.0,DEBTCONSOLIDATION,11.01,0.28,672,No,1
19012,32.0,male,36804.0,11,MORTGAGE,10000.0,VENTURE,7.51,0.27,665,Yes,0
19013,34.0,female,37323.0,11,MORTGAGE,4300.0,DEBTCONSOLIDATION,7.9,0.12,613,Yes,0
19014,27.0,male,45320.0,4,RENT,14700.0,MEDICAL,5.99,0.32,627,No,1
19015,27.0,male,36813.0,6,RENT,2000.0,EDUCATION,11.49,0.05,666,No,0
19016,29.0,male,36799.0,6,RENT,2000.0,DEBTCONSOLIDATION,10.75,0.05,608,No,0
19017,28.0,female,37314.0,8,RENT,2000.0,PERSONAL,12.42,0.05,645,No,0
19018,35.0,male,36524.0,14,MORTGAGE,3300.0,EDUCATION,5.99,0.09,635,Yes,0
19019,31.0,female,40513.0,12,RENT,2000.0,DEBTCONSOLIDATION,5.79,0.05,675,Yes,0
19020,30.0,male,40657.0,9,RENT,2000.0,VENTURE,11.01,0.05,691,Yes,0
19021,31.0,female,48742.0,11,RENT,2000.0,MEDICAL,10.37,0.04,650,Yes,0
19022,27.0,male,48890.0,5,RENT,2000.0,DEBTCONSOLIDATION,10.75,0.04,584,No,0
19023,27.0,female,62252.0,4,RENT,2000.0,HOMEIMPROVEMENT,7.74,0.03,642,No,0
19024,30.0,male,63029.0,8,RENT,2000.0,DEBTCONSOLIDATION,9.99,0.03,575,No,0
19025,29.0,male,63448.0,4,RENT,2000.0,DEBTCONSOLIDATION,13.72,0.03,650,Yes,0
19026,29.0,male,65768.0,10,RENT,2000.0,HOMEIMPROVEMENT,10.01,0.03,618,Yes,0
19027,31.0,female,60783.0,9,RENT,2000.0,PERSONAL,5.42,0.03,671,No,1
19028,28.0,female,61191.0,5,RENT,2000.0,MEDICAL,16.89,0.03,631,No,1
19029,32.0,female,36740.0,10,MORTGAGE,9000.0,VENTURE,5.42,0.24,686,Yes,0
19030,33.0,female,69949.0,9,RENT,2000.0,DEBTCONSOLIDATION,11.01,0.03,650,No,0
19031,35.0,male,72070.0,13,RENT,2000.0,DEBTCONSOLIDATION,13.48,0.03,734,Yes,0
19032,27.0,male,73246.0,6,RENT,2000.0,HOMEIMPROVEMENT,9.91,0.03,632,Yes,0
19033,28.0,male,73043.0,1,RENT,2000.0,EDUCATION,11.01,0.03,695,Yes,0
19034,31.0,male,36768.0,9,MORTGAGE,5000.0,VENTURE,11.01,0.14,654,Yes,0
19035,28.0,male,65713.0,5,RENT,2000.0,MEDICAL,14.42,0.03,576,No,1
19036,29.0,male,36786.0,6,MORTGAGE,4000.0,EDUCATION,11.01,0.11,572,No,0
19037,30.0,male,37074.0,8,MORTGAGE,10000.0,VENTURE,6.99,0.27,573,Yes,0
19038,29.0,male,83159.0,4,RENT,2000.0,DEBTCONSOLIDATION,11.01,0.02,647,Yes,0
19039,30.0,female,83524.0,6,RENT,2000.0,MEDICAL,6.17,0.02,694,No,0
19040,32.0,female,36870.0,7,MORTGAGE,7000.0,EDUCATION,6.99,0.19,643,Yes,0
19041,27.0,female,83749.0,3,RENT,2000.0,MEDICAL,6.99,0.02,530,Yes,0
19042,30.0,male,85099.0,5,RENT,2000.0,EDUCATION,10.65,0.02,654,No,0
19043,35.0,female,37140.0,13,MORTGAGE,2975.0,DEBTCONSOLIDATION,5.99,0.08,658,No,0
19044,35.0,male,84956.0,14,RENT,2000.0,EDUCATION,13.72,0.02,575,Yes,0
19045,31.0,female,36752.0,8,MORTGAGE,9450.0,PERSONAL,8.49,0.26,589,No,0
19046,29.0,male,87246.0,11,RENT,2000.0,DEBTCONSOLIDATION,14.59,0.02,545,No,1
19047,35.0,male,96671.0,15,RENT,2000.0,VENTURE,12.99,0.02,680,Yes,0
19048,31.0,female,37163.0,2,MORTGAGE,4000.0,MEDICAL,15.62,0.11,571,No,1
19049,34.0,female,96649.0,14,RENT,2000.0,PERSONAL,10.36,0.02,689,No,0
19050,29.0,male,97337.0,6,RENT,2000.0,PERSONAL,9.76,0.02,641,No,0
19051,27.0,male,102917.0,8,RENT,2000.0,DEBTCONSOLIDATION,14.22,0.02,674,No,0
19052,31.0,male,104039.0,7,RENT,2000.0,PERSONAL,5.99,0.02,574,No,0
19053,29.0,male,123751.0,5,RENT,2000.0,HOMEIMPROVEMENT,8.88,0.02,702,No,0
19054,31.0,female,142825.0,9,RENT,2000.0,PERSONAL,16.89,0.01,538,No,1
19055,34.0,female,37088.0,16,OWN,6000.0,MEDICAL,7.29,0.16,662,Yes,0
19056,33.0,female,159672.0,10,RENT,2000.0,EDUCATION,11.36,0.01,619,Yes,0
19057,35.0,male,36953.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.43,0.27,615,No,1
19058,31.0,male,36738.0,8,RENT,2050.0,HOMEIMPROVEMENT,8.88,0.06,608,No,1
19059,29.0,male,72891.0,7,RENT,2075.0,PERSONAL,15.23,0.03,601,Yes,0
19060,33.0,female,36781.0,12,OWN,5000.0,VENTURE,12.68,0.14,653,Yes,0
19061,30.0,male,14615.0,10,RENT,2100.0,MEDICAL,6.76,0.14,691,No,1
19062,30.0,female,15690.0,9,RENT,2100.0,PERSONAL,12.49,0.13,686,No,1
19063,33.0,female,18181.0,15,RENT,2100.0,VENTURE,15.21,0.12,647,No,1
19064,34.0,female,25937.0,8,RENT,2100.0,MEDICAL,7.88,0.08,513,Yes,0
19065,29.0,male,38948.0,8,RENT,2100.0,PERSONAL,11.01,0.05,596,Yes,0
19066,27.0,female,41101.0,9,RENT,2100.0,MEDICAL,12.21,0.05,709,No,0
19067,29.0,male,37155.0,9,MORTGAGE,6000.0,VENTURE,5.79,0.16,572,Yes,0
19068,27.0,male,47555.0,4,RENT,2100.0,DEBTCONSOLIDATION,11.01,0.04,637,Yes,0
19069,32.0,male,63455.0,9,RENT,2100.0,MEDICAL,11.01,0.03,576,Yes,0
19070,28.0,male,37122.0,8,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.29,0.08,567,No,0
19071,33.0,male,36842.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,5.79,0.27,713,No,0
19072,28.0,male,42746.0,3,RENT,2125.0,VENTURE,15.27,0.05,662,No,0
19073,28.0,male,25146.0,1,RENT,2150.0,MEDICAL,10.37,0.09,594,Yes,0
19074,27.0,male,29932.0,5,RENT,2150.0,MEDICAL,14.72,0.07,592,Yes,0
19075,34.0,female,37286.0,12,RENT,14000.0,PERSONAL,8.9,0.38,640,No,1
19076,27.0,male,37752.0,4,RENT,14000.0,PERSONAL,7.88,0.37,616,No,1
19077,30.0,female,40488.0,7,RENT,14000.0,VENTURE,7.29,0.35,602,No,1
19078,28.0,female,41496.0,4,RENT,14000.0,EDUCATION,11.01,0.34,666,No,1
19079,27.0,female,43023.0,2,RENT,14000.0,PERSONAL,14.27,0.33,622,No,1
19080,28.0,female,35634.0,4,RENT,14000.0,HOMEIMPROVEMENT,11.99,0.39,615,No,1
19081,34.0,male,44310.0,12,RENT,14000.0,DEBTCONSOLIDATION,7.51,0.32,683,No,1
19082,35.0,male,45528.0,14,RENT,14000.0,DEBTCONSOLIDATION,7.88,0.31,656,No,1
19083,30.0,male,48667.0,7,RENT,14000.0,MEDICAL,12.73,0.29,621,No,1
19084,27.0,female,42209.0,2,RENT,14000.0,MEDICAL,19.82,0.33,565,No,1
19085,28.0,male,49163.0,4,RENT,14000.0,PERSONAL,11.89,0.28,590,No,1
19086,29.0,male,49235.0,6,RENT,14000.0,VENTURE,8.49,0.28,553,No,1
19087,28.0,female,36732.0,3,OWN,7500.0,HOMEIMPROVEMENT,12.98,0.2,581,Yes,0
19088,29.0,male,17871.0,8,RENT,2200.0,DEBTCONSOLIDATION,5.99,0.12,616,Yes,0
19089,29.0,female,19055.0,4,RENT,2200.0,PERSONAL,13.48,0.12,704,No,1
19090,34.0,male,36594.0,13,MORTGAGE,14000.0,VENTURE,7.51,0.38,603,Yes,0
19091,29.0,male,21204.0,8,RENT,2200.0,HOMEIMPROVEMENT,9.32,0.1,613,No,1
19092,28.0,male,37160.0,4,MORTGAGE,3000.0,EDUCATION,6.76,0.08,691,Yes,0
19093,31.0,female,36801.0,8,RENT,2200.0,MEDICAL,7.49,0.06,651,Yes,0
19094,31.0,female,46881.0,9,RENT,2200.0,EDUCATION,13.06,0.05,505,Yes,0
19095,35.0,female,49042.0,12,RENT,2200.0,MEDICAL,11.01,0.04,623,No,0
19096,31.0,female,51205.0,10,RENT,2200.0,DEBTCONSOLIDATION,9.63,0.04,669,No,0
19097,27.0,male,48592.0,6,RENT,2200.0,MEDICAL,11.01,0.05,692,No,1
19098,32.0,male,53457.0,6,RENT,2200.0,MEDICAL,15.65,0.04,568,No,1
19099,30.0,female,64194.0,5,RENT,2200.0,MEDICAL,10.99,0.03,577,Yes,0
19100,27.0,female,84899.0,1,RENT,2200.0,HOMEIMPROVEMENT,10.74,0.03,669,No,0
19101,30.0,female,36687.0,6,OWN,5000.0,PERSONAL,7.14,0.14,577,Yes,0
19102,28.0,male,97259.0,9,RENT,2200.0,DEBTCONSOLIDATION,9.99,0.02,616,No,0
19103,28.0,male,36578.0,2,MORTGAGE,6000.0,MEDICAL,13.98,0.16,652,Yes,0
19104,34.0,male,144951.0,15,RENT,2200.0,DEBTCONSOLIDATION,7.51,0.02,670,No,0
19105,27.0,male,19555.0,5,RENT,2250.0,HOMEIMPROVEMENT,18.25,0.12,647,No,1
19106,29.0,male,37179.0,11,MORTGAGE,5000.0,HOMEIMPROVEMENT,7.51,0.13,700,Yes,0
19107,28.0,male,22776.0,4,RENT,2250.0,MEDICAL,8.49,0.1,671,Yes,0
19108,30.0,female,51362.0,6,RENT,2250.0,VENTURE,8.88,0.04,694,Yes,0
19109,27.0,male,58343.0,1,RENT,2250.0,DEBTCONSOLIDATION,11.01,0.04,598,Yes,0
19110,28.0,male,51570.0,6,RENT,2250.0,MEDICAL,6.99,0.04,641,No,1
19111,33.0,male,36818.0,10,MORTGAGE,12000.0,VENTURE,7.14,0.33,682,No,0
19112,28.0,female,45286.0,7,RENT,2300.0,EDUCATION,13.17,0.05,621,Yes,0
19113,30.0,female,47609.0,8,RENT,2300.0,MEDICAL,8.59,0.05,634,Yes,0
19114,29.0,male,75343.0,6,RENT,2300.0,DEBTCONSOLIDATION,13.43,0.03,603,No,1
19115,32.0,male,72949.0,10,RENT,2375.0,MEDICAL,11.83,0.03,635,No,0
19116,35.0,male,86139.0,12,RENT,2375.0,VENTURE,9.25,0.03,663,Yes,0
19117,34.0,female,37137.0,10,MORTGAGE,4650.0,MEDICAL,11.01,0.13,641,No,0
19118,31.0,female,15283.0,6,RENT,2400.0,EDUCATION,11.71,0.16,653,No,1
19119,28.0,female,15628.0,5,RENT,2400.0,PERSONAL,12.68,0.15,666,No,1
19120,31.0,male,15847.0,10,RENT,2400.0,PERSONAL,11.01,0.15,642,No,1
19121,27.0,male,22624.0,7,RENT,2400.0,MEDICAL,10.65,0.11,647,Yes,0
19122,30.0,female,22922.0,12,RENT,2400.0,EDUCATION,11.49,0.1,630,No,0
19123,34.0,female,22593.0,14,RENT,2400.0,MEDICAL,14.79,0.11,653,No,0
19124,29.0,female,37140.0,6,MORTGAGE,6600.0,VENTURE,13.85,0.18,594,Yes,0
19125,29.0,male,36980.0,5,MORTGAGE,1600.0,DEBTCONSOLIDATION,10.25,0.04,596,Yes,0
19126,30.0,male,26609.0,5,RENT,2400.0,VENTURE,10.25,0.09,720,No,0
19127,31.0,female,28553.0,10,RENT,2400.0,HOMEIMPROVEMENT,8.49,0.08,632,No,1
19128,33.0,female,37392.0,13,MORTGAGE,12250.0,EDUCATION,11.36,0.33,640,No,0
19129,30.0,male,37416.0,8,MORTGAGE,5000.0,VENTURE,11.01,0.13,593,Yes,0
19130,29.0,male,28994.0,10,RENT,2400.0,PERSONAL,10.36,0.08,695,Yes,0
19131,34.0,male,29533.0,13,RENT,2400.0,PERSONAL,13.11,0.08,658,No,0
19132,32.0,female,37198.0,10,MORTGAGE,6000.0,EDUCATION,15.31,0.16,672,Yes,0
19133,33.0,female,37268.0,11,RENT,2400.0,VENTURE,9.91,0.06,680,No,0
19134,29.0,male,37251.0,5,MORTGAGE,6500.0,MEDICAL,8.59,0.17,695,No,0
19135,28.0,male,36793.0,3,RENT,2400.0,PERSONAL,9.25,0.07,682,Yes,0
19136,27.0,female,37277.0,4,OWN,5000.0,VENTURE,11.01,0.13,635,Yes,0
19137,31.0,male,38182.0,6,RENT,2400.0,DEBTCONSOLIDATION,13.47,0.06,678,No,0
19138,28.0,female,38473.0,4,RENT,2400.0,PERSONAL,11.49,0.06,596,Yes,0
19139,30.0,female,38481.0,9,RENT,2400.0,MEDICAL,16.49,0.06,604,Yes,0
19140,33.0,female,41310.0,12,RENT,2400.0,VENTURE,11.99,0.06,665,No,0
19141,31.0,male,41990.0,6,RENT,2400.0,MEDICAL,12.21,0.06,625,Yes,0
19142,27.0,male,43264.0,2,RENT,2400.0,VENTURE,11.01,0.06,682,Yes,0
19143,30.0,male,35962.0,8,RENT,2400.0,MEDICAL,17.93,0.07,663,No,1
19144,32.0,female,37150.0,12,OWN,3000.0,MEDICAL,15.65,0.08,607,Yes,0
19145,27.0,male,36949.0,4,RENT,2400.0,MEDICAL,17.49,0.06,605,No,1
19146,27.0,male,37379.0,4,RENT,2400.0,DEBTCONSOLIDATION,15.99,0.06,566,No,1
19147,28.0,male,45967.0,4,RENT,2400.0,PERSONAL,7.66,0.05,549,Yes,0
19148,27.0,male,46980.0,6,RENT,2400.0,MEDICAL,10.65,0.05,644,No,0
19149,30.0,male,47755.0,3,RENT,2400.0,DEBTCONSOLIDATION,10.99,0.05,663,No,0
19150,35.0,female,49095.0,15,RENT,2400.0,DEBTCONSOLIDATION,11.71,0.05,676,No,0
19151,31.0,female,49043.0,7,RENT,2400.0,MEDICAL,11.01,0.05,654,Yes,0
19152,30.0,female,48796.0,8,RENT,2400.0,MEDICAL,8.49,0.05,526,Yes,0
19153,30.0,female,41450.0,7,RENT,2400.0,MEDICAL,15.57,0.06,571,No,1
19154,34.0,female,48998.0,9,RENT,2400.0,DEBTCONSOLIDATION,9.32,0.05,658,Yes,0
19155,28.0,male,43102.0,2,RENT,2400.0,DEBTCONSOLIDATION,7.29,0.06,591,No,1
19156,28.0,female,36903.0,8,MORTGAGE,10500.0,MEDICAL,8.94,0.28,535,Yes,0
19157,34.0,male,37214.0,14,MORTGAGE,7300.0,EDUCATION,9.32,0.2,691,Yes,0
19158,29.0,female,37228.0,7,MORTGAGE,8000.0,HOMEIMPROVEMENT,12.84,0.21,636,Yes,0
19159,32.0,male,51421.0,9,RENT,2400.0,PERSONAL,9.62,0.05,654,No,0
19160,27.0,female,51135.0,5,RENT,2400.0,VENTURE,6.54,0.05,599,Yes,0
19161,31.0,female,53625.0,13,RENT,2400.0,MEDICAL,14.35,0.04,652,Yes,0
19162,32.0,male,55276.0,8,RENT,2400.0,PERSONAL,12.42,0.04,668,Yes,0
19163,29.0,male,55338.0,7,RENT,2400.0,MEDICAL,11.01,0.04,659,Yes,0
19164,30.0,female,49689.0,9,RENT,2400.0,PERSONAL,11.49,0.05,577,No,1
19165,34.0,male,58168.0,10,RENT,2400.0,VENTURE,13.22,0.04,547,Yes,0
19166,29.0,male,37010.0,8,MORTGAGE,1500.0,DEBTCONSOLIDATION,13.16,0.04,594,No,0
19167,34.0,female,51447.0,9,RENT,2400.0,DEBTCONSOLIDATION,13.8,0.05,639,No,1
19168,34.0,female,61109.0,10,RENT,2400.0,VENTURE,11.01,0.04,661,No,0
19169,34.0,female,61001.0,9,RENT,2400.0,EDUCATION,13.49,0.04,636,Yes,0
19170,31.0,male,60583.0,7,RENT,2400.0,PERSONAL,11.03,0.04,648,Yes,0
19171,30.0,female,64455.0,10,RENT,2400.0,PERSONAL,9.62,0.04,517,Yes,0
19172,29.0,male,36818.0,8,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.63,0.41,662,Yes,0
19173,27.0,male,72946.0,8,RENT,2400.0,VENTURE,7.49,0.03,650,Yes,0
19174,27.0,female,73287.0,3,RENT,2400.0,MEDICAL,12.69,0.03,659,Yes,0
19175,28.0,male,36734.0,4,MORTGAGE,7500.0,DEBTCONSOLIDATION,11.78,0.2,642,Yes,0
19176,29.0,female,84511.0,6,RENT,2400.0,EDUCATION,11.11,0.03,631,Yes,0
19177,28.0,female,84705.0,6,RENT,2400.0,HOMEIMPROVEMENT,10.65,0.03,544,Yes,0
19178,34.0,female,84752.0,16,RENT,2400.0,MEDICAL,11.99,0.03,679,Yes,0
19179,34.0,female,87327.0,10,RENT,2400.0,MEDICAL,13.16,0.03,665,Yes,0
19180,27.0,male,94255.0,2,RENT,2400.0,MEDICAL,11.01,0.03,667,Yes,0
19181,30.0,male,99832.0,5,RENT,2400.0,VENTURE,8.9,0.02,631,Yes,0
19182,29.0,female,108843.0,2,RENT,2400.0,HOMEIMPROVEMENT,13.49,0.02,612,No,0
19183,31.0,male,94512.0,9,RENT,2425.0,MEDICAL,5.42,0.03,623,Yes,0
19184,28.0,male,105034.0,3,RENT,2425.0,HOMEIMPROVEMENT,11.49,0.02,619,Yes,0
19185,31.0,male,36843.0,10,MORTGAGE,11225.0,DEBTCONSOLIDATION,13.62,0.3,620,No,1
19186,28.0,male,80279.0,5,RENT,2475.0,PERSONAL,15.05,0.03,697,No,1
19187,30.0,female,36946.0,7,MORTGAGE,12000.0,EDUCATION,10.59,0.32,633,Yes,0
19188,27.0,female,91875.0,5,RENT,2475.0,EDUCATION,6.54,0.03,696,No,0
