person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
27.0,male,66185.0,4,RENT,4000.0,EDUCATION,10.74,0.06,573,No,0
27.0,male,65646.0,7,RENT,4000.0,PERSONAL,12.61,0.06,662,Yes,0
27.0,male,59702.0,5,RENT,4000.0,DEBTCONSOLIDATION,14.61,0.07,665,No,1
29.0,female,67031.0,7,RENT,4000.0,HOMEIMPROVEMENT,10.59,0.06,654,No,0
27.0,male,67235.0,6,RENT,4000.0,EDUCATION,6.76,0.06,591,Yes,0
30.0,female,48982.0,9,MORTGAGE,10000.0,PERSONAL,10.75,0.2,579,Yes,0
31.0,male,48897.0,5,OWN,4000.0,HOMEIMPROVEMENT,14.35,0.08,624,Yes,0
31.0,male,67962.0,8,RENT,4000.0,HOMEIMPROVEMENT,5.79,0.06,690,No,0
28.0,male,68991.0,7,RENT,4000.0,VENTURE,7.88,0.06,566,Yes,0
30.0,female,48881.0,9,MORTGAGE,10000.0,MEDICAL,12.73,0.2,670,Yes,0
27.0,male,70592.0,4,RENT,4000.0,EDUCATION,9.67,0.06,525,Yes,0
32.0,female,72522.0,11,RENT,4000.0,HOMEIMPROVEMENT,10.99,0.06,670,No,0
29.0,female,72848.0,7,RENT,4000.0,HOMEIMPROVEMENT,7.88,0.05,613,Yes,0
31.0,female,49010.0,8,MORTGAGE,9600.0,VENTURE,11.26,0.2,738,Yes,0
29.0,male,73112.0,6,RENT,4000.0,VENTURE,7.88,0.05,594,Yes,0
35.0,male,73038.0,11,RENT,4000.0,DEBTCONSOLIDATION,13.98,0.05,564,Yes,0
29.0,male,41515.0,6,OTHER,9000.0,DEBTCONSOLIDATION,11.01,0.22,677,No,1
28.0,male,75097.0,3,RENT,4000.0,HOMEIMPROVEMENT,10.95,0.05,600,Yes,0
35.0,female,76886.0,16,RENT,4000.0,VENTURE,11.14,0.05,617,Yes,0
27.0,male,77381.0,6,RENT,4000.0,PERSONAL,10.37,0.05,615,No,0
33.0,male,70477.0,11,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.06,660,No,1
27.0,female,77670.0,4,RENT,4000.0,PERSONAL,9.25,0.05,611,Yes,0
27.0,male,78642.0,4,RENT,4000.0,PERSONAL,6.99,0.05,645,No,0
27.0,male,78956.0,4,RENT,4000.0,HOMEIMPROVEMENT,5.99,0.05,652,Yes,0
29.0,male,79038.0,5,RENT,4000.0,VENTURE,7.74,0.05,527,Yes,0
33.0,female,78916.0,10,RENT,4000.0,MEDICAL,12.87,0.05,710,Yes,0
28.0,male,48729.0,7,MORTGAGE,19200.0,PERSONAL,9.91,0.39,715,No,0
30.0,female,71858.0,6,RENT,4000.0,PERSONAL,8.94,0.06,546,No,1
33.0,male,82683.0,12,RENT,4000.0,EDUCATION,10.99,0.05,712,No,0
29.0,female,85101.0,3,RENT,4000.0,PERSONAL,10.99,0.05,570,Yes,0
28.0,female,41445.0,4,MORTGAGE,10000.0,EDUCATION,16.77,0.24,675,No,1
29.0,male,87467.0,9,RENT,4000.0,HOMEIMPROVEMENT,18.79,0.05,661,Yes,0
32.0,male,87581.0,10,RENT,4000.0,HOMEIMPROVEMENT,10.0,0.05,614,Yes,0
31.0,female,87669.0,11,RENT,4000.0,EDUCATION,9.99,0.05,653,No,0
27.0,male,49055.0,1,MORTGAGE,14675.0,HOMEIMPROVEMENT,12.69,0.3,647,Yes,0
31.0,male,91129.0,6,RENT,4000.0,MEDICAL,13.49,0.04,701,No,0
29.0,male,91401.0,7,RENT,4000.0,DEBTCONSOLIDATION,8.49,0.04,584,Yes,0
29.0,male,91008.0,7,RENT,4000.0,HOMEIMPROVEMENT,12.68,0.04,579,No,0
30.0,female,49022.0,9,MORTGAGE,8600.0,HOMEIMPROVEMENT,10.65,0.18,600,Yes,0
32.0,female,91343.0,11,RENT,4000.0,DEBTCONSOLIDATION,12.99,0.04,640,Yes,0
33.0,female,94885.0,9,RENT,4000.0,MEDICAL,7.14,0.04,625,Yes,0
32.0,female,94382.0,11,RENT,4000.0,MEDICAL,9.88,0.04,569,No,0
27.0,male,96747.0,5,RENT,4000.0,DEBTCONSOLIDATION,12.69,0.04,674,Yes,0
28.0,male,41924.0,5,MORTGAGE,8000.0,MEDICAL,12.69,0.19,539,No,1
29.0,male,41710.0,7,MORTGAGE,10200.0,MEDICAL,17.27,0.24,692,No,1
32.0,female,99508.0,8,RENT,4000.0,MEDICAL,9.91,0.04,621,Yes,0
33.0,male,102441.0,10,RENT,4000.0,EDUCATION,8.59,0.04,628,Yes,0
27.0,female,104441.0,5,RENT,4000.0,HOMEIMPROVEMENT,13.99,0.04,675,No,0
27.0,male,41771.0,5,MORTGAGE,8875.0,HOMEIMPROVEMENT,10.65,0.21,598,No,1
28.0,male,108976.0,8,RENT,4000.0,VENTURE,13.49,0.04,640,Yes,0
31.0,female,48762.0,13,MORTGAGE,4625.0,DEBTCONSOLIDATION,12.42,0.09,472,Yes,0
31.0,female,110476.0,8,RENT,4000.0,EDUCATION,7.66,0.04,636,Yes,0
32.0,male,114871.0,13,RENT,4000.0,HOMEIMPROVEMENT,7.49,0.03,685,Yes,0
30.0,male,116131.0,8,RENT,4000.0,VENTURE,10.75,0.03,684,Yes,0
29.0,female,120909.0,5,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.03,616,Yes,0
31.0,male,49067.0,11,MORTGAGE,14000.0,HOMEIMPROVEMENT,6.03,0.29,656,No,0
27.0,female,96251.0,4,RENT,4000.0,MEDICAL,14.46,0.04,586,No,1
30.0,female,49087.0,6,MORTGAGE,3000.0,DEBTCONSOLIDATION,11.71,0.06,648,No,0
32.0,female,129302.0,12,RENT,4000.0,MEDICAL,13.98,0.03,659,No,0
32.0,male,116139.0,6,RENT,4000.0,DEBTCONSOLIDATION,17.93,0.03,622,No,1
28.0,female,118980.0,6,RENT,4000.0,EDUCATION,7.51,0.03,622,No,1
28.0,female,133145.0,7,RENT,4000.0,DEBTCONSOLIDATION,12.18,0.03,601,Yes,0
32.0,male,138691.0,7,RENT,4000.0,EDUCATION,12.69,0.03,686,No,0
28.0,male,151351.0,4,RENT,4000.0,DEBTCONSOLIDATION,13.35,0.03,674,No,0
28.0,male,162896.0,6,RENT,4000.0,VENTURE,12.42,0.02,684,No,0
27.0,female,166681.0,5,RENT,4000.0,DEBTCONSOLIDATION,11.71,0.02,657,No,1
29.0,female,49195.0,6,MORTGAGE,10625.0,EDUCATION,6.62,0.22,552,Yes,0
30.0,male,41766.0,9,MORTGAGE,12000.0,PERSONAL,11.01,0.29,670,No,1
28.0,male,26043.0,10,RENT,4200.0,PERSONAL,15.21,0.16,654,No,1
31.0,male,32188.0,9,RENT,4200.0,PERSONAL,11.01,0.13,599,Yes,0
28.0,male,35783.0,7,RENT,4200.0,MEDICAL,7.51,0.12,649,No,0
31.0,male,48983.0,11,OWN,2200.0,EDUCATION,11.01,0.04,713,No,0
27.0,male,25165.0,4,RENT,4350.0,DEBTCONSOLIDATION,16.29,0.17,535,No,1
28.0,male,49106.0,5,MORTGAGE,2400.0,VENTURE,13.49,0.05,681,No,0
29.0,male,84842.0,5,RENT,4350.0,PERSONAL,11.01,0.05,646,Yes,0
35.0,male,94453.0,11,RENT,4350.0,PERSONAL,15.27,0.05,651,No,1
32.0,male,52041.0,7,RENT,4375.0,PERSONAL,12.23,0.08,555,Yes,0
27.0,female,116216.0,0,RENT,4375.0,DEBTCONSOLIDATION,8.88,0.04,644,Yes,0
35.0,male,156665.0,15,RENT,4375.0,VENTURE,11.01,0.03,616,No,0
29.0,female,25020.0,8,RENT,4400.0,MEDICAL,13.92,0.18,665,No,0
31.0,male,30103.0,5,RENT,4400.0,VENTURE,15.62,0.15,680,No,1
28.0,female,49255.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,5.99,0.3,673,Yes,0
31.0,female,37086.0,6,RENT,4400.0,VENTURE,15.62,0.12,702,No,0
30.0,male,48977.0,10,MORTGAGE,9600.0,HOMEIMPROVEMENT,8.49,0.2,668,No,0
29.0,female,36822.0,6,RENT,4400.0,MEDICAL,11.49,0.12,651,Yes,0
33.0,male,46079.0,12,RENT,4400.0,PERSONAL,11.71,0.1,657,Yes,0
32.0,female,63679.0,12,RENT,4400.0,PERSONAL,11.01,0.07,709,No,0
29.0,male,48910.0,6,MORTGAGE,1400.0,VENTURE,5.99,0.03,666,No,0
30.0,female,65866.0,11,RENT,4425.0,PERSONAL,17.49,0.07,577,Yes,0
28.0,male,49280.0,5,MORTGAGE,11200.0,HOMEIMPROVEMENT,5.42,0.23,664,Yes,0
29.0,male,48748.0,5,MORTGAGE,5000.0,VENTURE,6.99,0.1,677,Yes,0
32.0,female,49452.0,11,MORTGAGE,9000.0,EDUCATION,10.59,0.18,650,Yes,0
28.0,male,49248.0,6,OWN,3600.0,EDUCATION,6.99,0.07,680,No,0
29.0,male,17061.0,7,RENT,4475.0,VENTURE,16.89,0.26,694,No,1
28.0,male,53593.0,4,RENT,4475.0,EDUCATION,15.27,0.08,683,Yes,0
29.0,female,14980.0,6,RENT,4500.0,EDUCATION,15.05,0.3,664,No,1
27.0,male,48936.0,2,MORTGAGE,4200.0,HOMEIMPROVEMENT,5.99,0.09,578,Yes,0
33.0,male,49092.0,12,MORTGAGE,3200.0,PERSONAL,5.42,0.07,640,No,0
32.0,male,41897.0,11,MORTGAGE,7500.0,HOMEIMPROVEMENT,5.99,0.18,669,No,1
28.0,female,49018.0,5,MORTGAGE,5000.0,VENTURE,11.01,0.1,694,No,0
32.0,male,48975.0,6,MORTGAGE,16000.0,DEBTCONSOLIDATION,5.99,0.33,672,Yes,0
33.0,female,48996.0,12,MORTGAGE,6000.0,PERSONAL,12.68,0.12,577,Yes,0
28.0,male,48999.0,2,MORTGAGE,10000.0,MEDICAL,7.29,0.2,628,Yes,0
34.0,male,24402.0,13,RENT,4500.0,PERSONAL,10.59,0.18,686,No,1
34.0,female,48518.0,11,OWN,2000.0,EDUCATION,10.74,0.04,637,No,0
35.0,male,49071.0,9,OWN,8000.0,VENTURE,7.66,0.16,681,Yes,0
34.0,female,48835.0,11,MORTGAGE,6000.0,VENTURE,7.29,0.12,693,No,0
27.0,male,49273.0,4,MORTGAGE,4000.0,DEBTCONSOLIDATION,5.79,0.08,532,Yes,0
32.0,male,33194.0,9,RENT,4500.0,EDUCATION,13.11,0.14,630,Yes,0
29.0,male,35403.0,8,RENT,4500.0,PERSONAL,7.88,0.13,682,No,0
28.0,male,36353.0,6,RENT,4500.0,EDUCATION,14.11,0.12,590,No,0
27.0,female,36874.0,3,RENT,4500.0,MEDICAL,14.65,0.12,689,No,0
30.0,female,37403.0,8,RENT,4500.0,EDUCATION,13.92,0.12,672,Yes,0
35.0,female,37623.0,15,RENT,4500.0,MEDICAL,13.22,0.12,655,No,0
34.0,female,39266.0,13,RENT,4500.0,MEDICAL,6.62,0.11,587,Yes,0
31.0,female,39666.0,4,RENT,4500.0,HOMEIMPROVEMENT,11.14,0.11,654,No,1
28.0,female,40230.0,5,RENT,4500.0,MEDICAL,7.14,0.11,681,No,0
34.0,male,40466.0,8,RENT,4500.0,DEBTCONSOLIDATION,11.01,0.11,603,Yes,0
27.0,male,43179.0,4,RENT,4500.0,VENTURE,7.66,0.1,710,Yes,0
30.0,male,44583.0,8,RENT,4500.0,DEBTCONSOLIDATION,13.49,0.1,639,Yes,0
31.0,male,43767.0,7,RENT,4500.0,EDUCATION,9.99,0.1,682,No,0
27.0,female,44011.0,2,RENT,4500.0,VENTURE,7.49,0.1,487,Yes,0
28.0,female,45730.0,7,RENT,4500.0,VENTURE,11.11,0.1,660,Yes,0
31.0,male,49056.0,8,MORTGAGE,11000.0,HOMEIMPROVEMENT,9.99,0.22,609,No,0
28.0,female,41647.0,6,MORTGAGE,3700.0,HOMEIMPROVEMENT,6.91,0.09,641,No,1
32.0,male,47706.0,10,RENT,4500.0,MEDICAL,9.91,0.09,565,Yes,0
35.0,male,47925.0,10,RENT,4500.0,DEBTCONSOLIDATION,6.62,0.09,668,No,0
28.0,female,48650.0,5,RENT,4500.0,VENTURE,10.25,0.09,616,No,0
30.0,female,49212.0,5,RENT,4500.0,VENTURE,14.26,0.09,688,No,0
33.0,male,48926.0,14,OWN,14000.0,MEDICAL,6.91,0.29,625,No,0
29.0,female,50825.0,8,RENT,4500.0,EDUCATION,11.01,0.09,543,Yes,0
29.0,female,48721.0,3,OWN,5000.0,MEDICAL,5.42,0.1,595,Yes,0
28.0,male,41785.0,3,MORTGAGE,2500.0,HOMEIMPROVEMENT,12.23,0.06,628,No,1
28.0,male,48126.0,4,RENT,4500.0,EDUCATION,13.49,0.09,640,No,1
31.0,female,57216.0,9,RENT,4500.0,DEBTCONSOLIDATION,11.03,0.08,717,Yes,0
33.0,male,57994.0,11,RENT,4500.0,PERSONAL,15.58,0.08,643,Yes,0
31.0,female,58002.0,9,RENT,4500.0,MEDICAL,10.36,0.08,571,No,0
28.0,female,58666.0,5,RENT,4500.0,PERSONAL,11.71,0.08,663,No,0
28.0,female,41407.0,3,MORTGAGE,3500.0,MEDICAL,15.58,0.08,686,No,1
27.0,female,52918.0,6,RENT,4500.0,DEBTCONSOLIDATION,16.07,0.09,693,No,1
31.0,female,61173.0,4,RENT,4500.0,PERSONAL,9.99,0.07,661,Yes,0
30.0,male,60713.0,5,RENT,4500.0,VENTURE,13.11,0.07,545,Yes,0
34.0,male,54305.0,14,RENT,4500.0,EDUCATION,16.02,0.08,660,No,1
34.0,female,55083.0,10,RENT,4500.0,PERSONAL,16.95,0.08,704,No,1
30.0,male,62659.0,7,RENT,4500.0,HOMEIMPROVEMENT,6.39,0.07,653,No,0
29.0,female,63555.0,8,RENT,4500.0,PERSONAL,9.91,0.07,609,Yes,0
27.0,female,49211.0,2,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.72,0.16,655,No,0
29.0,male,49234.0,7,MORTGAGE,25000.0,PERSONAL,11.86,0.51,650,Yes,0
28.0,female,59960.0,10,RENT,4500.0,HOMEIMPROVEMENT,14.27,0.08,509,No,1
29.0,female,60403.0,7,RENT,4500.0,HOMEIMPROVEMENT,12.61,0.07,684,No,1
27.0,female,70350.0,2,RENT,4500.0,EDUCATION,14.72,0.06,654,Yes,0
27.0,female,73040.0,2,RENT,4500.0,DEBTCONSOLIDATION,12.69,0.06,689,Yes,0
29.0,female,49256.0,8,MORTGAGE,4000.0,DEBTCONSOLIDATION,14.35,0.08,620,No,0
28.0,female,66011.0,7,RENT,4500.0,EDUCATION,11.01,0.07,734,No,1
27.0,male,72982.0,5,RENT,4500.0,VENTURE,14.22,0.06,630,Yes,0
30.0,male,74841.0,9,RENT,4500.0,PERSONAL,18.39,0.06,607,No,0
29.0,male,85048.0,7,RENT,4500.0,VENTURE,6.62,0.05,704,Yes,0
29.0,female,84653.0,4,RENT,4500.0,PERSONAL,5.42,0.05,641,Yes,0
29.0,male,89986.0,1,RENT,4500.0,HOMEIMPROVEMENT,13.61,0.05,683,Yes,0
29.0,male,110836.0,6,RENT,4500.0,MEDICAL,10.65,0.04,621,No,0
33.0,female,48953.0,9,MORTGAGE,5000.0,EDUCATION,7.51,0.1,684,No,0
27.0,male,48930.0,4,MORTGAGE,13000.0,VENTURE,7.88,0.27,558,Yes,0
31.0,male,21336.0,6,RENT,4575.0,VENTURE,11.48,0.21,688,No,1
29.0,female,49135.0,9,MORTGAGE,6400.0,PERSONAL,7.51,0.13,676,No,0
27.0,male,42182.0,7,RENT,4600.0,PERSONAL,11.01,0.11,707,No,0
34.0,male,49198.0,11,OWN,8000.0,MEDICAL,11.36,0.16,654,Yes,0
28.0,female,58488.0,2,RENT,4600.0,VENTURE,11.86,0.08,676,Yes,0
30.0,male,60935.0,9,RENT,4600.0,VENTURE,11.49,0.08,551,Yes,0
27.0,female,70200.0,4,RENT,4600.0,EDUCATION,13.99,0.07,673,Yes,0
34.0,male,49139.0,11,OWN,4200.0,MEDICAL,6.76,0.09,461,Yes,0
28.0,female,72690.0,6,RENT,4600.0,DEBTCONSOLIDATION,7.88,0.06,634,Yes,0
32.0,female,180869.0,10,RENT,4600.0,MEDICAL,9.62,0.03,661,No,0
32.0,female,45606.0,9,RENT,4650.0,HOMEIMPROVEMENT,13.49,0.1,585,No,1
32.0,female,61169.0,8,RENT,4675.0,VENTURE,10.0,0.08,591,Yes,0
33.0,female,79003.0,11,RENT,4700.0,EDUCATION,9.45,0.06,580,No,0
33.0,female,48697.0,12,MORTGAGE,12000.0,PERSONAL,11.01,0.25,689,No,0
33.0,male,104232.0,9,RENT,4700.0,DEBTCONSOLIDATION,9.63,0.05,672,No,0
31.0,male,49172.0,9,OWN,15000.0,MEDICAL,15.31,0.31,637,No,0
27.0,male,18009.0,5,RENT,4750.0,HOMEIMPROVEMENT,10.0,0.26,646,No,1
31.0,female,18533.0,6,RENT,4750.0,HOMEIMPROVEMENT,14.59,0.26,677,No,1
35.0,female,21310.0,15,RENT,4750.0,MEDICAL,9.32,0.22,591,No,1
34.0,male,24188.0,13,RENT,4750.0,DEBTCONSOLIDATION,11.83,0.2,693,No,1
32.0,male,25049.0,11,RENT,4750.0,DEBTCONSOLIDATION,10.37,0.19,693,Yes,0
28.0,male,34223.0,7,RENT,4750.0,PERSONAL,13.57,0.14,676,Yes,0
27.0,female,49406.0,4,OWN,5000.0,PERSONAL,8.59,0.1,604,Yes,0
30.0,female,38184.0,5,RENT,4750.0,MEDICAL,14.84,0.12,592,No,1
34.0,male,48744.0,12,RENT,4750.0,DEBTCONSOLIDATION,9.25,0.1,719,No,0
31.0,male,73049.0,9,RENT,4750.0,PERSONAL,5.99,0.07,642,No,0
30.0,female,73003.0,6,RENT,4750.0,DEBTCONSOLIDATION,9.99,0.07,632,Yes,0
33.0,female,17797.0,8,RENT,4800.0,EDUCATION,6.76,0.27,681,No,1
28.0,male,17927.0,6,RENT,4800.0,VENTURE,14.65,0.27,649,No,1
35.0,male,18536.0,8,RENT,4800.0,VENTURE,10.62,0.26,617,No,1
29.0,female,49047.0,6,MORTGAGE,1400.0,EDUCATION,14.26,0.03,612,Yes,0
30.0,male,41780.0,8,MORTGAGE,6000.0,VENTURE,14.96,0.14,642,No,1
28.0,male,19363.0,5,RENT,4800.0,MEDICAL,10.99,0.25,631,No,1
28.0,female,23841.0,5,RENT,4800.0,VENTURE,11.01,0.2,577,No,1
28.0,female,24554.0,3,RENT,4800.0,MEDICAL,11.01,0.2,628,No,0
29.0,female,49014.0,5,MORTGAGE,8000.0,EDUCATION,8.59,0.16,642,Yes,0
27.0,female,25553.0,4,RENT,4800.0,DEBTCONSOLIDATION,11.01,0.19,682,Yes,0
27.0,female,48898.0,9,MORTGAGE,3500.0,EDUCATION,9.63,0.07,707,Yes,0
31.0,female,27284.0,11,RENT,4800.0,EDUCATION,10.65,0.18,692,Yes,0
33.0,male,48793.0,10,MORTGAGE,7200.0,PERSONAL,9.32,0.15,657,Yes,0
29.0,male,49305.0,5,MORTGAGE,6600.0,MEDICAL,8.0,0.13,641,No,0
28.0,female,48938.0,7,MORTGAGE,10000.0,PERSONAL,9.32,0.2,723,No,0
33.0,female,41991.0,8,MORTGAGE,6000.0,HOMEIMPROVEMENT,14.11,0.14,678,No,1
28.0,male,28748.0,4,RENT,4800.0,DEBTCONSOLIDATION,10.38,0.17,659,Yes,0
33.0,male,48816.0,9,MORTGAGE,6000.0,PERSONAL,12.21,0.12,644,Yes,0
33.0,female,49062.0,11,MORTGAGE,9000.0,EDUCATION,13.16,0.18,681,Yes,0
31.0,male,31313.0,10,RENT,4800.0,MEDICAL,11.54,0.15,543,Yes,0
27.0,female,33790.0,4,RENT,4800.0,MEDICAL,7.14,0.14,605,Yes,0
27.0,male,48931.0,4,OTHER,1200.0,MEDICAL,11.01,0.02,658,No,0
33.0,male,34356.0,7,RENT,4800.0,VENTURE,9.63,0.14,545,Yes,0
28.0,male,49136.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.26,0.2,619,Yes,0
29.0,male,48516.0,6,OTHER,10000.0,MEDICAL,8.0,0.21,669,Yes,0
28.0,female,35926.0,8,RENT,4800.0,VENTURE,15.23,0.13,601,Yes,0
31.0,male,36961.0,12,RENT,4800.0,MEDICAL,12.42,0.13,650,Yes,0
31.0,female,37108.0,8,RENT,4800.0,PERSONAL,14.84,0.13,657,No,1
28.0,male,36988.0,4,RENT,4800.0,EDUCATION,13.47,0.13,687,Yes,0
30.0,male,37988.0,8,RENT,4800.0,MEDICAL,13.43,0.13,618,Yes,0
35.0,female,49135.0,11,MORTGAGE,7200.0,MEDICAL,10.71,0.15,630,Yes,0
31.0,male,48797.0,10,MORTGAGE,12650.0,MEDICAL,11.34,0.26,693,No,0
29.0,female,41305.0,6,RENT,4800.0,EDUCATION,5.79,0.12,664,Yes,0
28.0,female,41678.0,2,RENT,4800.0,MEDICAL,7.14,0.12,705,Yes,0
28.0,male,41578.0,6,RENT,4800.0,VENTURE,11.49,0.12,624,No,0
32.0,female,36022.0,10,RENT,4800.0,PERSONAL,16.29,0.13,644,No,1
33.0,male,48930.0,11,MORTGAGE,16750.0,VENTURE,9.88,0.34,534,Yes,0
28.0,female,43089.0,6,RENT,4800.0,MEDICAL,13.49,0.11,623,Yes,0
27.0,male,43219.0,6,RENT,4800.0,MEDICAL,9.99,0.11,625,No,0
28.0,female,49400.0,4,MORTGAGE,1900.0,EDUCATION,5.99,0.04,624,Yes,0
27.0,male,48819.0,1,MORTGAGE,5600.0,HOMEIMPROVEMENT,11.01,0.11,553,Yes,0
28.0,female,44665.0,8,RENT,4800.0,MEDICAL,12.61,0.11,547,No,0
28.0,female,42206.0,1,MORTGAGE,6125.0,MEDICAL,16.89,0.15,651,No,1
32.0,female,44379.0,10,RENT,4800.0,EDUCATION,14.11,0.11,680,Yes,0
32.0,male,39761.0,8,RENT,4800.0,HOMEIMPROVEMENT,9.99,0.12,507,No,1
35.0,male,40637.0,17,RENT,4800.0,HOMEIMPROVEMENT,13.23,0.12,711,No,1
27.0,female,49165.0,4,RENT,4800.0,DEBTCONSOLIDATION,11.01,0.1,635,Yes,0
27.0,male,48903.0,5,RENT,4800.0,DEBTCONSOLIDATION,11.71,0.1,590,Yes,0
30.0,male,48865.0,4,RENT,4800.0,EDUCATION,12.68,0.1,665,Yes,0
28.0,female,49723.0,4,MORTGAGE,12000.0,VENTURE,12.23,0.24,670,Yes,0
28.0,female,51439.0,1,RENT,4800.0,MEDICAL,12.42,0.09,656,Yes,0
27.0,male,53663.0,7,RENT,4800.0,VENTURE,7.51,0.09,660,No,0
28.0,male,46480.0,7,RENT,4800.0,DEBTCONSOLIDATION,9.63,0.1,649,No,1
29.0,female,49533.0,6,MORTGAGE,6000.0,EDUCATION,8.38,0.12,682,No,0
27.0,male,49696.0,8,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.29,0.06,645,No,0
27.0,female,50025.0,4,MORTGAGE,20400.0,EDUCATION,11.01,0.41,600,No,0
32.0,male,50007.0,8,MORTGAGE,10000.0,HOMEIMPROVEMENT,9.63,0.2,640,Yes,0
31.0,female,49801.0,9,MORTGAGE,6400.0,HOMEIMPROVEMENT,8.49,0.13,614,Yes,0
33.0,female,55051.0,10,RENT,4800.0,DEBTCONSOLIDATION,10.59,0.09,654,Yes,0
29.0,male,49847.0,8,MORTGAGE,8000.0,PERSONAL,14.91,0.16,628,Yes,0
27.0,male,49807.0,5,MORTGAGE,8000.0,HOMEIMPROVEMENT,12.69,0.16,549,Yes,0
30.0,male,54918.0,8,RENT,4800.0,MEDICAL,10.37,0.09,661,Yes,0
28.0,male,50062.0,5,MORTGAGE,6700.0,EDUCATION,6.99,0.13,653,Yes,0
27.0,female,50342.0,8,MORTGAGE,6000.0,EDUCATION,11.49,0.12,628,Yes,0
33.0,male,50064.0,11,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.51,0.3,607,No,0
29.0,female,50154.0,7,MORTGAGE,3200.0,HOMEIMPROVEMENT,14.22,0.06,605,Yes,0
28.0,female,49869.0,8,MORTGAGE,5000.0,DEBTCONSOLIDATION,6.76,0.1,647,Yes,0
29.0,male,50107.0,7,MORTGAGE,2000.0,HOMEIMPROVEMENT,7.74,0.04,607,No,0
30.0,male,59584.0,12,RENT,4800.0,EDUCATION,13.79,0.08,670,No,0
27.0,male,60018.0,3,RENT,4800.0,DEBTCONSOLIDATION,14.65,0.08,676,Yes,0
34.0,male,60933.0,10,RENT,4800.0,EDUCATION,11.01,0.08,675,Yes,0
28.0,male,60856.0,1,RENT,4800.0,PERSONAL,10.37,0.08,647,Yes,0
30.0,female,62112.0,7,RENT,4800.0,MEDICAL,12.69,0.08,551,No,0
29.0,female,43073.0,9,MORTGAGE,6250.0,DEBTCONSOLIDATION,15.95,0.15,698,No,1
31.0,male,65810.0,6,RENT,4800.0,MEDICAL,12.99,0.07,596,Yes,0
30.0,female,66074.0,7,RENT,4800.0,VENTURE,13.23,0.07,611,Yes,0
30.0,female,66872.0,7,RENT,4800.0,MEDICAL,6.03,0.07,669,Yes,0
28.0,female,60365.0,5,RENT,4800.0,DEBTCONSOLIDATION,15.99,0.08,599,No,1
30.0,male,68161.0,10,RENT,4800.0,HOMEIMPROVEMENT,13.92,0.07,667,Yes,0
29.0,male,68362.0,5,RENT,4800.0,PERSONAL,6.39,0.07,646,Yes,0
28.0,female,69841.0,6,RENT,4800.0,HOMEIMPROVEMENT,11.99,0.07,715,No,0
27.0,female,73314.0,5,RENT,4800.0,PERSONAL,13.35,0.07,685,Yes,0
30.0,male,74324.0,9,RENT,4800.0,MEDICAL,14.79,0.06,567,Yes,0
28.0,male,68082.0,5,RENT,4800.0,DEBTCONSOLIDATION,16.45,0.07,683,No,1
34.0,female,69255.0,12,RENT,4800.0,DEBTCONSOLIDATION,11.01,0.07,653,No,1
31.0,female,70812.0,9,RENT,4800.0,PERSONAL,15.58,0.07,660,No,1
29.0,male,50483.0,9,OWN,5000.0,MEDICAL,11.99,0.1,702,Yes,0
29.0,female,78863.0,7,RENT,4800.0,EDUCATION,11.01,0.06,703,No,0
33.0,female,50385.0,10,MORTGAGE,9000.0,MEDICAL,11.01,0.18,643,Yes,0
29.0,male,71321.0,6,RENT,4800.0,DEBTCONSOLIDATION,11.49,0.07,562,No,1
33.0,male,80078.0,7,RENT,4800.0,HOMEIMPROVEMENT,13.57,0.06,654,Yes,0
28.0,male,81049.0,3,RENT,4800.0,PERSONAL,10.36,0.06,698,No,0
27.0,male,42594.0,7,MORTGAGE,6000.0,MEDICAL,16.69,0.14,524,No,1
29.0,female,50216.0,8,MORTGAGE,6000.0,VENTURE,5.79,0.12,595,Yes,0
27.0,female,82221.0,4,RENT,4800.0,MEDICAL,12.21,0.06,649,Yes,0
29.0,male,83596.0,9,RENT,4800.0,MEDICAL,11.11,0.06,615,Yes,0
30.0,male,50505.0,7,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.73,0.2,647,No,0
34.0,female,93206.0,12,RENT,4800.0,VENTURE,7.14,0.05,638,No,0
35.0,male,97180.0,13,RENT,4800.0,DEBTCONSOLIDATION,7.49,0.05,691,Yes,0
34.0,female,117168.0,10,RENT,4800.0,DEBTCONSOLIDATION,5.42,0.04,659,Yes,0
27.0,male,50164.0,3,MORTGAGE,10000.0,PERSONAL,8.59,0.2,614,No,0
28.0,male,142639.0,7,RENT,4800.0,DEBTCONSOLIDATION,8.9,0.03,679,No,0
30.0,male,144921.0,7,RENT,4800.0,HOMEIMPROVEMENT,7.4,0.03,637,Yes,0
29.0,male,360790.0,7,RENT,4800.0,PERSONAL,10.99,0.01,650,Yes,0
32.0,female,50028.0,8,MORTGAGE,8000.0,PERSONAL,15.05,0.16,553,Yes,0
